1.069692831065869890e+06,1.402765137911073623e+02
1.437493265698515810e+06,1.427650031801783257e+02
1.223684376356390305e+06,1.092385873493192179e+02
1.495671237103798892e+06,1.030127370476610480e+02
1.292485692490912275e+06,8.818716539720330161e+01
1.375915136065527564e+06,1.368054197304276443e+02
1.289937273076846264e+06,9.973223489652821172e+01
1.451450324415612034e+06,4.512945198437890326e+01
1.114622875465234742e+06,9.610150497639715184e+01
1.184009127460579155e+06,1.460404663250640453e+02
1.073193832674833015e+06,8.525371399670503081e+01
1.340949556900215335e+06,1.171689088335853484e+02
1.577040977976394352e+06,5.725340663872005109e+01
1.694175304161926499e+06,7.443316016237233157e+01
1.216315954259253107e+06,1.463120606940233870e+02
1.133977218737490708e+06,1.052117066721521894e+02
1.671211683076550951e+06,8.852915250842404760e+01
1.210828705346635077e+06,1.309586847421206244e+02
1.373827598371763946e+06,5.710852129326872273e+01
1.243998492882536259e+06,7.866874669320165481e+01
1.239330069553968497e+06,1.321758694963665732e+02
1.013841584680896602e+06,6.620997724389407324e+01
1.021164115500935470e+06,9.933687745001964231e+01
1.015650023396219476e+06,1.239832941119684619e+02
1.596437678236754611e+06,1.207208284369162499e+02
1.316967831006972585e+06,1.115082035477183808e+02
1.378484494705535937e+06,9.575169352810715395e+01
1.163664696541587589e+06,8.437569004173968779e+01
1.610739510572704952e+06,1.395714555316908161e+02
1.445692931358107831e+06,4.436479392583949988e+01
1.534222886210020166e+06,1.400196204520441654e+02
1.493076239402974956e+06,1.009869762846721244e+02
1.217224632834287127e+06,1.033076731423425372e+02
1.493743298391894670e+06,6.761616675178427727e+01
1.096792441614591284e+06,1.465600451225655547e+02
1.177071655241377885e+06,6.420106730048709665e+01
1.279824902720868587e+06,5.718114598455875353e+01
1.062700727527089650e+06,9.643885858083956464e+01
1.553039891857992625e+06,8.539007295438327105e+01
1.647108092999195214e+06,6.251054799355389946e+01
1.048656589064210420e+06,1.360874211327666217e+02
1.431273452227427159e+06,5.364580892375920484e+01
1.330532669369235635e+06,1.244569575907827215e+02
1.570185842495077522e+06,6.635085663087970431e+01
1.023164495467949426e+06,7.211287461975157953e+01
1.162081046770890709e+06,8.412911535183141609e+01
1.374904333435377805e+06,1.018183622984635832e+02
1.420357306189232506e+06,1.467108230260868140e+02
1.034704204181551468e+06,1.430313427513273155e+02
1.589236316886674613e+06,6.807086601535621639e+01
1.151124960535058985e+06,8.479380817973114404e+01
1.310934350211219629e+06,6.786856678235122331e+01
1.612028766504705884e+06,8.265609901005819893e+01
1.022890702840682119e+06,8.510346731107827623e+01
1.619280344316948205e+06,5.968825970636522271e+01
1.061218589693672024e+06,9.302271907804939133e+01
1.258062599897029111e+06,6.939004556778014887e+01
1.644965912210938754e+06,1.005525523298489077e+02
1.565048243393483106e+06,1.003747966727124350e+02
1.558087226332518272e+06,1.016927656098542911e+02
1.289705307016940089e+06,1.092136258984487114e+02
1.136606834754719865e+06,1.291456457537200890e+02
1.615631749119048472e+06,4.076013000140581255e+01
1.629055994130922947e+06,9.411356568084910634e+01
1.224436547122407705e+06,7.051575071414559659e+01
1.435545968480519950e+06,7.169188592607646626e+01
1.198754028555106372e+06,1.436799412736856993e+02
1.336486948173841927e+06,7.782502386404632944e+01
1.598816486129302997e+06,1.432179272655771740e+02
1.592575819067691453e+06,7.105140889277814154e+01
1.561990024810974952e+06,9.863386743151873759e+01
1.630480022893513087e+06,1.410169144454242769e+02
1.241377589620959014e+06,8.257099413984244052e+01
1.462532525175201008e+06,7.124968804338030282e+01
1.007470876664584619e+06,9.163083446596814952e+01
1.030527598827881855e+06,4.557398201949661853e+01
1.584252550568349194e+06,1.190453860132464570e+02
1.201789271005590213e+06,1.070667362835876446e+02
1.445004875744511606e+06,6.188389523959553173e+01
1.092823947912781499e+06,7.877246717897216399e+01
1.183949148372241296e+06,7.751725952155712207e+01
1.259976151719813934e+06,4.021090803355048138e+01
1.144220444048886653e+06,5.126209944670215890e+01
1.371782104873306584e+06,1.130116216931858730e+02
1.490601708315916127e+06,1.349195348730737294e+02
1.190855530451234896e+06,1.096644266866206010e+02
1.217249477831771132e+06,1.373909622930110004e+02
1.024833902695467579e+06,5.534862861733837036e+01
1.636666971902670339e+06,1.031629997997231669e+02
1.552241649180159206e+06,1.438462803892522288e+02
1.040521454224050511e+06,7.143163733965116080e+01
1.117504154209640808e+06,8.170163143479101109e+01
1.424363311135921627e+06,5.864844028328228376e+01
1.094110941188320285e+06,1.349226470025765252e+02
1.427559906262195436e+06,1.153484825677601293e+02
1.526717554901530035e+06,1.309582763969655161e+02
1.686749516680172877e+06,1.288069472650546459e+02
1.084198253903148929e+06,4.523117579531707122e+01
1.572857356394850183e+06,5.483126323131246238e+01
1.156194877691754373e+06,5.856344694892939629e+01
1.246804109792320523e+06,1.367143559303214602e+02
1.063948313848882681e+06,1.307848714666603485e+02
1.200847491069364129e+06,1.087558872984889717e+02
1.203760090563577833e+06,5.041642997289370953e+01
1.393163371531370794e+06,7.042977388300198527e+01
1.527146853082632646e+06,9.708437039337805174e+01
1.492320933666973375e+06,6.913242722713219734e+01
1.438500356164790690e+06,7.644081436696833975e+01
1.468265159883128246e+06,7.164414192186845298e+01
1.109646629926025169e+06,1.219002208000812857e+02
1.099229575703704963e+06,4.131503185931197919e+01
1.045824147434250568e+06,4.201051700158240720e+01
1.318474535859618103e+06,1.283301541666816661e+02
1.689842980259361910e+06,5.977715314838624749e+01
1.482143824303938076e+06,1.199204024782328730e+02
1.397190403317672666e+06,9.861832406252159444e+01
1.510510882961952593e+06,9.414004562406526588e+01
1.548008888833140954e+06,7.274466827519341905e+01
1.318458485867677722e+06,1.025600583658219307e+02
1.023262967004200560e+06,1.378205995766523415e+02
1.466793730324289063e+06,5.056567067600049370e+01
1.342377825119347544e+06,5.131594422570972824e+01
1.511978519444865175e+06,1.042728491247990235e+02
1.340483695574698038e+06,7.822939230882533934e+01
1.156227153809732525e+06,1.010770306251281170e+02
1.382431333251707722e+06,4.605289976334317004e+01
1.626378258589811390e+06,5.917284091172457750e+01
1.032197187765809824e+06,1.367408317596997449e+02
1.039576040148599306e+06,8.110939243054539816e+01
1.260837463574861642e+06,4.897839271975893638e+01
1.424740246600219980e+06,1.232268973000338832e+02
1.511346160236872034e+06,8.403465381350508778e+01
1.039259592373563559e+06,4.745533198557588150e+01
1.313888707556176465e+06,1.238039340815237637e+02
1.431651478399556829e+06,4.827231500369002504e+01
1.469450796482660808e+06,6.451766528715617710e+01
1.695587929050381761e+06,4.023399680388717314e+01
1.668700043981534662e+06,5.944308304702209966e+01
1.053423390726714162e+06,1.119548203043882353e+02
1.455801592643321957e+06,9.183798608383230544e+01
1.090426016752156196e+06,1.196739966871041787e+02
1.582888712853573728e+06,1.192523465362419444e+02
1.158234943521612557e+06,1.430800994603692970e+02
1.629438306761762360e+06,1.169645481211829434e+02
1.370113284076826880e+06,9.839670729179876218e+01
1.588739418398985174e+06,1.340655588289393449e+02
1.045998304812921211e+06,1.316302257517335192e+02
1.365429462272817269e+06,9.980252965330120674e+01
1.318229229253638536e+06,1.499772126816670266e+02
1.432812439666522201e+06,1.314785993748052988e+02
1.238790468287135707e+06,8.185830898182190651e+01
1.002051178806448705e+06,1.479793231149834298e+02
1.423718984648994636e+06,9.489485712652114557e+01
1.346708357628891710e+06,4.399412606283499372e+01
1.657591975049219560e+06,8.492115904143238936e+01
1.412330092288848478e+06,8.860264713117960866e+01
1.626231295769168530e+06,9.896555946762023837e+01
1.120808273399939295e+06,1.047295147974862175e+02
1.193834719608043786e+06,1.051815087734037206e+02
1.267903287056891480e+06,1.368387413092251848e+02
1.385430521091210190e+06,8.668996508324883621e+01
1.542230502110674046e+06,5.834622171041116445e+01
1.467758956992756808e+06,1.069022293319186758e+02
1.410385997300624149e+06,7.294163179793243046e+01
1.057273190930602839e+06,9.471554230223516413e+01
1.047271736326223123e+06,1.488342300021394067e+02
1.471653077569587156e+06,8.456958926931996245e+01
1.363723783783839783e+06,7.652387664014014490e+01
1.003841230781302438e+06,4.748294393294153792e+01
1.524018455482722959e+06,1.494976081226083693e+02
1.160155977832874516e+06,4.564438899560959584e+01
1.126025313770087902e+06,4.206192925161164453e+01
1.351293611355771776e+06,1.072984803282035529e+02
1.389133222888502758e+06,5.220196263466762332e+01
1.617531104689503554e+06,1.100422880039457141e+02
1.467446909893470816e+06,1.126730063829736537e+02
1.385180411557375919e+06,1.059247375683486894e+02
1.579053483962198254e+06,9.816190599284057328e+01
1.035680189961311175e+06,8.702640934270777962e+01
1.382838723078971030e+06,7.364290768311282420e+01
1.573752583134050947e+06,7.086041368821986453e+01
1.386177363644398982e+06,9.744281675113310826e+01
1.286714521240532864e+06,4.376037338251807540e+01
1.070272845885175979e+06,6.293001720407628596e+01
1.186510355044916738e+06,1.059277782991377421e+02
1.113994724985745503e+06,1.074825301159625326e+02
1.625117204133274499e+06,9.681399418090087750e+01
1.262196529486795422e+06,9.527787322452874719e+01
1.520668259356576949e+06,5.471933482918682756e+01
1.491516260506884195e+06,1.355065405724474772e+02
1.080540390744416742e+06,1.308776367600061405e+02
1.564664054451081436e+06,8.303039388501213125e+01
1.301256559665024513e+06,1.483984880538693005e+02
1.342711206387480255e+06,7.099973557461177620e+01
1.574056676132338354e+06,6.160980107273624640e+01
1.108516113220509375e+06,5.328816978769704349e+01
1.530148559420593316e+06,6.359968929553589589e+01
1.259450613572005648e+06,7.527033447112992803e+01
1.519500373331116280e+06,1.063219051671340480e+02
1.528090824636805570e+06,1.116286946651869130e+02
1.014989158412169316e+06,1.176458329252381674e+02
1.100144641632036073e+06,4.355504865781406920e+01
1.293676834986018250e+06,9.318739835631888013e+01
1.362402527986462228e+06,1.397108289735553512e+02
1.231882114526797784e+06,1.033276043970591616e+02
1.209246189908742905e+06,9.959681109677876520e+01
1.245215594129898818e+06,8.738278196850929191e+01
1.261218250431557652e+06,1.449338585835841968e+02
1.696455484009433538e+06,1.014616666428765797e+02
1.136285397338707000e+06,8.887198654703388456e+01
1.032044400695531629e+06,9.711093375007462214e+01
1.681459668583281804e+06,1.463293221937311159e+02
1.309142793601436773e+06,1.250984787668319598e+02
1.554538529036281398e+06,8.267929249420998872e+01
1.472554171814963222e+06,1.193849023150756068e+02
1.353619668134223670e+06,4.403161980271603682e+01
1.431436949275680818e+06,1.267385097100775226e+02
1.529654200132625178e+06,5.245364319649053186e+01
1.258117162122387672e+06,1.418259056151972572e+02
1.631846668220289983e+06,1.383457941885715172e+02
1.102355693402161123e+06,5.340819191260872856e+01
1.280014671302831033e+06,1.319244937777718008e+02
1.578671858144663274e+06,1.294412087699718086e+02
1.145729941301678773e+06,6.726645344029378748e+01
1.390427898221917916e+06,9.090922906491729805e+01
1.240201230929715093e+06,1.214361199509590676e+02
1.386348473052842775e+06,5.091200512443427328e+01
1.368807454822423868e+06,4.621888522480801953e+01
1.054275231769758975e+06,1.204064958019189930e+02
1.150484948491029441e+06,4.121100081751274047e+01
1.557598495642424561e+06,8.019526742967538269e+01
1.473747576374077005e+06,9.314502942611457570e+01
1.319926596818772145e+06,7.528275493371958760e+01
1.384150080269759521e+06,1.092962120387220040e+02
1.295692423499163706e+06,1.415975068899944631e+02
1.542300955390269402e+06,1.403215587466317515e+02
1.598599633426774293e+06,6.281751016678662580e+01
1.024894749080685317e+06,9.855751358830247000e+01
1.671139177177419420e+06,6.466914490493104495e+01
1.306182188366052695e+06,7.435338448011366097e+01
1.040766941406099591e+06,4.472063320136820153e+01
1.127355772859447170e+06,1.493244028407553969e+02
1.344934091232898179e+06,6.117327077867221874e+01
1.259098487440160243e+06,8.768091987541012600e+01
1.444535157688704319e+06,1.489385591875354748e+02
1.473721826889627613e+06,7.584200887080240250e+01
1.227299362745309249e+06,5.246828715542667965e+01
1.403656332616108470e+06,1.041265006538020401e+02
1.307366788066206966e+06,1.050071078450800286e+02
1.113753205761075020e+06,1.092204234498978224e+02
1.403338079357523005e+06,9.658822421445418627e+01
1.314205406031345483e+06,4.130901115607046137e+01
1.283774021008206997e+06,7.638772230351128201e+01
1.281193891488236841e+06,6.276655848428383422e+01
1.494584547306749737e+06,1.159870455211610647e+02
1.521396884247608483e+06,1.103355752721455616e+02
1.355509817641847534e+06,1.098952393869117827e+02
1.651675223259654362e+06,1.393608027075161431e+02
1.574881170101942960e+06,1.151842063498874893e+02
1.390527482412475161e+06,5.831459722893134057e+01
1.367559919210712658e+06,1.451654631377501801e+02
1.096239582209191052e+06,9.139440294553270405e+01
1.070062017638595542e+06,8.946453905812325047e+01
1.464366689751807135e+06,9.896182527466811507e+01
1.342926911349517293e+06,4.013958895974204211e+01
1.476000140126900747e+06,7.843496047879790467e+01
1.518821569015588611e+06,1.198764337002970848e+02
